index,車両本体価格(万円),走行距離(km),車歴,修復歴,保証,ハイブリッド,車検,色,都道府県,店舗
1741,199.3,46000,4,0,1,1,1,黒Ｍ,福岡県,福岡トヨペット トヨタ認定中古車　小倉東店
1742,228.2,8000,3,0,1,0,1,薄茶,神奈川県,ウエインズトヨタ神奈川 ビークルステーション座間相武台
1743,257.8,16000,2,0,1,1,1,真珠Ｍ,神奈川県,ウエインズトヨタ神奈川 ビークルステーション座間相武台
1744,176.2,40000,5,0,1,0,1,薄茶,埼玉県,スズキ自販西埼玉 スズキアリーナ三芳鶴瀬
1745,295.4,10000,2,0,1,1,1,黒,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　平塚
1746,241.3,22000,4,0,1,0,1,白真珠,福岡県,福岡トヨペット トヨタ認定中古車　福岡西店
1747,264.5,9000,3,0,1,1,1,黒,神奈川県,ウエインズトヨタ神奈川 ビークルステーション都筑中川
1748,92.1,58000,10,1,1,0,1,黄,愛知県,愛知トヨタ 島田マイカーセンター
1749,46.4,111000,14,0,1,0,1,赤茶Ｍ,愛知県,トヨタモビリティ東名古屋（株） キリンダム三好中央店
1750,248.5,24000,3,0,1,1,1,黒,神奈川県,ウエインズトヨタ神奈川 Ｕ－ＢＡＳＥ西湘
1751,234.5,49000,2,0,1,1,1,真珠白,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　港南日野インター
1752,244.5,24000,3,0,1,1,1,白真珠,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　横須賀佐原インター
1753,243.5,14000,4,0,1,0,1,黒,福岡県,トヨタカローラ福岡 新宮店
1754,244,14000,4,0,1,0,1,黒,福岡県,トヨタカローラ福岡 東那珂店
1755,105.8,72000,10,0,1,0,1,黒Ｍ,福岡県,福岡トヨペット トヨタ認定中古車　小倉東店
1756,95.1,85000,9,0,1,0,1,茶Ｍ,福岡県,トヨタカローラ福岡 麦野マイカーセンター
1757,129.9,42000,7,1,1,0,1,真珠Ｍ,愛知県,愛知トヨタ 高畑マイカーセンター
1758,121,81000,8,0,1,0,1,黄黒II,愛知県,ＮＴＰ名古屋トヨペット（株） 半田店
1759,126.9,36000,7,1,1,0,1,茶Ｍ,愛知県,愛知トヨタ 豊川マイカーセンター
1760,294.3,10000,2,0,1,1,1,灰濃,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　橋本
1761,75.9,52000,11,1,1,0,1,青Ｍ,栃木県,トヨタカローラ栃木 小山犬塚店
1762,236.5,15000,2,0,1,0,1,青灰,神奈川県,ウエインズトヨタ神奈川 ビークルステーション都筑中川
1763,242,39000,3,0,1,0,1,黒,福岡県,ネッツトヨタ北九州 鞍手商品化センター
1764,100.1,53000,11,0,1,0,1,銀Ｍ,愛知県,愛知トヨタ 半田インター店
1765,188.8,36000,6,0,1,0,1,白真珠,静岡県,グッドスピード ＭＥＧＡ浜松店
1766,272.7,15000,3,0,1,1,1,青灰,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　港北大倉山
1767,295,11000,2,0,1,1,1,薄灰青,神奈川県,ウエインズトヨタ神奈川 ビークルステーション座間相武台
1768,244.2,7000,2,0,1,0,1,黒,神奈川県,ウエインズトヨタ神奈川 Ｕ－ＢＡＳＥ湘南
1769,284.7,6000,3,0,1,1,1,黒,神奈川県,ウエインズトヨタ神奈川 ビークルステーション都筑中川
1770,129.2,41000,9,1,1,1,1,赤Ｍ,北海道,ＡＧＨトヨタ札幌（株） アンビシャス岩見沢
1771,164.2,73000,6,0,1,1,1,黄黒II,神奈川県,ウエインズトヨタ神奈川 ビークルステーション横浜町田インター
1772,333.8,16000,3,0,1,1,1,真珠白,兵庫県,兵庫日産自動車（株） 日産カーパレス明石
1773,284.4,14000,3,0,1,1,1,赤Ｍ,神奈川県,ウエインズトヨタ神奈川 Ｕ－ＢＡＳＥ西湘
1774,282.7,27000,3,0,1,1,1,緑,栃木県,ホンダカーズ栃木県央 佐野田島店（認定中古車取扱店）
1775,164.8,20000,7,0,1,0,1,銀Ｍ,神奈川県,ウエインズトヨタ神奈川 ビークルステーション瀬谷
1776,244.5,33000,3,0,1,1,1,黒,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　湘南台
1777,279.5,4000,3,0,1,1,1,青灰,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　横浜狩場
